case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr,laa910_ref,laa910_rec,laa910_thick,p10_ref_HU,p10_rec_HU,p05_ref_HU,p05_rec_HU
CT00000100_thin.npy,6.25,0.0,-2.1623128559440374,0.2717495858669281,0.905,certified,,0.07752789556980133,0.02991233766078949,0.0,-873.0000257492065,-866.7551875114441,28.117504119873047,1.888140082359314,0.7368202805519104,0.0,-882.0000290870667,-874.2838501930237,-894.9999809265137,-885.1607441902161
CT00000101_thin.npy,6.25,0.0,-2.140687545761466,0.13506631553173065,1.387,certified,,0.00249486998654902,0.07921212166547775,0.0,-879.9999952316284,-877.101719379425,28.23712921142578,0.8226833343505859,1.6709390878677368,0.0,-884.9999904632568,-884.3289613723755,-893.999993801117,-894.9129581451416
CT00000102_thin.npy,6.25,0.0,-1.0411987314000726,0.27109211683273315,1.789,certified,,1.1328332424163818,1.4337420463562012,0.0,-921.999990940094,-920.2963709831238,28.758459091186523,29.196701049804688,26.698486328125,7.804098129272461,-927.9999732971191,-926.3563752174377,-935.9999895095825,-935.5379343032837
CT00000103_thin.npy,6.25,0.0,-1.1689127422869205,0.3305215537548065,1.587,certified,,0.2930331230163574,0.8009572625160217,0.0,-916.0000085830688,-914.2018556594849,28.81396484375,22.167346954345703,19.329809188842773,1.2496641874313354,-921.0000038146973,-920.1403260231018,-929.0000200271606,-929.2218685150146
CT00000104_thin.npy,6.25,0.0,-1.0083558736369014,0.37851396203041077,1.669,certified,,0.13735425472259521,0.21793541312217712,0.0,-904.9999713897705,-901.2091755867004,30.87807846069336,10.125755310058594,7.850558757781982,0.027470849454402924,-911.0000133514404,-906.8638682365417,-919.0000295639038,-915.536642074585
CT00000105_thin.npy,6.25,0.0,-1.763115986250341,0.2512684762477875,1.75,certified,,0.499587744474411,1.1054447889328003,0.0,-916.9999957084656,-917.0421361923218,28.455577850341797,22.417930603027344,22.82468605041504,2.586496591567993,-921.999990940094,-923.0015277862549,-930.0000071525574,-931.9987893104553
CT00000106_thin.npy,6.25,0.0,-1.6023365315049887,0.3390941619873047,0.828,certified,,0.10009765625,0.0958251953125,0.0,-887.0000243186951,-882.7336430549622,28.58502960205078,3.182373046875,2.22900390625,0.0,-893.999993801117,-889.4178867340088,-903.9999842643738,-899.4221091270447
CT00000107_thin.npy,6.25,0.0,-2.893287455663085,0.16420778632164001,1.577,certified,,1.3257447481155396,0.5309145450592041,0.0,-912.0000004768372,-905.0671458244324,28.650177001953125,15.850357055664062,11.212100982666016,0.29104721546173096,-919.0000295639038,-911.8447303771973,-930.9999942779541,-922.0083951950073
CT00000108_thin.npy,6.25,0.0,-1.4229064108803868,0.23876847326755524,1.307,certified,,0.3363037109375,0.5328369140625,0.0,-906.000018119812,-903.0075669288635,28.424453735351562,11.21826171875,9.736328125,0.189208984375,-912.0000004768372,-909.6040725708008,-921.999990940094,-919.9182391166687
CT00000109_thin.npy,6.25,0.0,-0.9116590954363346,0.2735893428325653,0.619,certified,,0.1983642578125,0.55419921875,0.0,-901.0000228881836,-902.1573066711426,27.901477813720703,8.409423828125,9.638671875,0.2734375,-907.9999923706055,-909.3645215034485,-917.9999828338623,-920.2947616577148
CT00000110_thin.npy,6.25,0.0,-0.49293937627226114,0.2350625991821289,1.074,certified,,0.0238037109375,0.052490234375,0.0,-875.0,-870.9191679954529,26.492765426635742,1.3519287109375,1.1590576171875,0.0,-883.0000162124634,-878.5157799720764,-893.999993801117,-889.7846937179565
CT00000111_thin.npy,6.25,0.0,-1.0775511618703604,0.27855026721954346,0.467,certified,,0.010376609861850739,0.0238051638007164,0.0,-853.9999723434448,-847.9574918746948,27.196168899536133,0.5072330832481384,0.25941523909568787,0.0,-862.9999756813049,-856.3100099563599,-876.9999742507935,-868.7269687652588
CT00000112_thin.npy,6.25,0.0,-0.6465847254730761,0.27482831478118896,1.714,certified,,0.4359826147556305,0.2760002017021179,0.0,-908.9999794960022,-902.2356271743774,29.0079288482666,13.595452308654785,8.80391788482666,0.04823897406458855,-915.0000214576721,-908.2726240158081,-925.000011920929,-917.3647165298462
CT00000113_thin.npy,6.25,0.0,-1.4564477605745196,0.2744280695915222,0.527,certified,,0.03174234926700592,0.120865099132061,0.0,-878.000020980835,-877.4088025093079,28.43935775756836,1.8770716190338135,2.017470598220825,0.002441719174385071,-885.9999775886536,-885.2078318595886,-897.0000147819519,-896.8561887741089
CT00000114_thin.npy,6.25,0.0,-1.106062438338995,0.30712634325027466,1.386,certified,,0.6144036650657654,0.32002735137939453,0.0,-907.9999923706055,-901.1287689208984,28.436983108520508,12.839570999145508,8.508208274841309,0.06595984101295471,-915.0000214576721,-907.6175689697266,-925.000011920929,-917.2683358192444
CT00000115_thin.npy,6.25,0.0,-1.4544230652973056,0.3530314266681671,1.225,certified,,1.0162353515625,0.3167724609375,0.0,-913.9999747276306,-903.3740162849426,28.947546005249023,18.026123046875,9.56298828125,0.0244140625,-921.0000038146973,-909.3633890151978,-931.9999814033508,-918.460488319397
CT00000116_thin.npy,6.25,0.0,-0.8669821545481682,0.3093981146812439,1.434,certified,,0.5694580078125,0.4425048828125,0.0,-912.0000004768372,-906.5186977386475,27.778961181640625,16.099853515625,12.0465087890625,0.2117919921875,-917.9999828338623,-912.8004908561707,-927.9999732971191,-922.1128821372986
