case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr,laa910_ref,laa910_rec,laa910_thick,p10_ref_HU,p10_rec_HU,p05_ref_HU,p05_rec_HU
CT00000100_thin.npy,6.25,0.0,-2.1319312509149313,0.2619500458240509,1.463,certified,,0.07752789556980133,0.01404048502445221,0.0,-873.0000257492065,-865.0964498519897,28.427947998046875,1.888140082359314,0.45967328548431396,0.0,-882.0000290870667,-872.2546696662903,-894.9999809265137,-882.4295997619629
CT00000101_thin.npy,6.25,0.0,-2.1052530501037836,0.13186851143836975,1.933,certified,,0.00249486998654902,0.04178906977176666,0.0,-879.9999952316284,-875.386118888855,28.607332229614258,0.8226833343505859,1.0964953899383545,0.0,-884.9999904632568,-882.1653723716736,-893.999993801117,-891.6619420051575
CT00000102_thin.npy,6.25,0.0,-0.9819155093282461,0.26652342081069946,2.261,flagged,tail_recovery,1.1328332424163818,0.928361713886261,0.0,-921.999990940094,-918.483555316925,28.872596740722656,29.196701049804688,25.25497817993164,7.804098129272461,-927.9999732971191,-924.059271812439,-935.9999895095825,-932.4453473091125
CT00000103_thin.npy,6.25,0.0,-1.0474530281499028,0.32168594002723694,2.03,flagged,tail_recovery,0.2930331230163574,0.43832874298095703,0.0,-916.0000085830688,-912.3827219009399,29.235897064208984,22.167346954345703,17.59419822692871,1.2496641874313354,-921.0000038146973,-917.7839756011963,-929.0000200271606,-925.9315729141235
CT00000104_thin.npy,6.25,0.0,-0.7512258016504347,0.3645399510860443,2.058,flagged,tail_recovery,0.13735425472259521,0.09340088814496994,0.0,-904.9999713897705,-899.4715213775635,31.206209182739258,10.125755310058594,6.26091194152832,0.027470849454402924,-911.0000133514404,-904.6688675880432,-919.0000295639038,-912.410318851471
CT00000105_thin.npy,6.25,0.0,-1.616569352336228,0.24896426498889923,2.208,flagged,tail_recovery,0.499587744474411,0.6431123614311218,0.0,-916.9999957084656,-915.2976870536804,28.751333236694336,22.417930603027344,21.105443954467773,2.586496591567993,-921.999990940094,-920.5340147018433,-930.0000071525574,-928.5442233085632
CT00000106_thin.npy,6.25,0.0,-1.31235271692276,0.33245593309402466,1.278,certified,,0.10009765625,0.0347900390625,0.0,-887.0000243186951,-881.1094164848328,28.863327026367188,3.182373046875,1.53564453125,0.0,-893.999993801117,-887.3620629310608,-903.9999842643738,-896.5599536895752
CT00000107_thin.npy,6.25,0.0,-2.692264039069414,0.15937082469463348,2.021,flagged,tail_recovery,1.3257447481155396,0.3237283527851105,0.0,-912.0000004768372,-903.4720063209534,28.92596435546875,15.850357055664062,9.90300464630127,0.29104721546173096,-919.0000295639038,-909.8561406135559,-930.9999942779541,-919.3229079246521
CT00000108_thin.npy,6.25,0.0,-1.408448675647378,0.2361139953136444,1.83,certified,,0.3363037109375,0.3216552734375,0.0,-906.000018119812,-901.331901550293,28.75870704650879,11.21826171875,8.309326171875,0.189208984375,-912.0000004768372,-907.4342250823975,-921.999990940094,-916.7872667312622
CT00000109_thin.npy,6.25,0.0,-0.7795770070515573,0.2719470262527466,1.049,certified,,0.1983642578125,0.3924560546875,0.0,-901.0000228881836,-900.9609818458557,28.074935913085938,8.409423828125,8.670654296875,0.2734375,-907.9999923706055,-907.7844023704529,-917.9999828338623,-917.948305606842
CT00000110_thin.npy,6.25,0.0,-0.5682006594724953,0.22885768115520477,1.669,certified,,0.0238037109375,0.02197265625,0.0,-875.0,-869.1710829734802,26.870025634765625,1.3519287109375,0.7843017578125,0.0,-883.0000162124634,-876.3607144355774,-893.999993801117,-886.8352174758911
CT00000111_thin.npy,6.25,0.0,-1.0829210514202714,0.27498701214790344,1.054,certified,,0.010376609861850739,0.012207776308059692,0.0,-853.9999723434448,-846.1417555809021,27.465789794921875,0.5072330832481384,0.13306476175785065,0.0,-862.9999756813049,-854.1122674942017,-876.9999742507935,-865.7177686691284
CT00000112_thin.npy,6.25,0.0,-0.5903017590753734,0.2656414210796356,2.169,flagged,tail_recovery,0.4359826147556305,0.1410531997680664,0.0,-908.9999794960022,-900.4189372062683,29.219486236572266,13.595452308654785,7.219969749450684,0.04823897406458855,-915.0000214576721,-905.9900641441345,-925.000011920929,-914.3037796020508
CT00000113_thin.npy,6.25,0.0,-1.4546915190294385,0.2656949460506439,1.03,certified,,0.03174234926700592,0.06897857040166855,0.0,-878.000020980835,-875.786304473877,28.606779098510742,1.8770716190338135,1.5242432355880737,0.002441719174385071,-885.9999775886536,-883.3054900169373,-897.0000147819519,-894.3549990653992
CT00000114_thin.npy,6.25,0.0,-1.0068707633763552,0.30216747522354126,1.897,certified,,0.6144036650657654,0.1942150741815567,0.0,-907.9999923706055,-899.6700048446655,28.65566635131836,12.839570999145508,7.225656032562256,0.06595984101295471,-915.0000214576721,-905.6090116500854,-925.000011920929,-914.4953489303589
CT00000115_thin.npy,6.25,0.0,-1.248319516889751,0.34634682536125183,1.769,certified,,1.0162353515625,0.1605224609375,0.0,-913.9999747276306,-901.6398191452026,29.09545135498047,18.026123046875,7.9541015625,0.0244140625,-921.0000038146973,-907.158374786377,-931.9999814033508,-915.4178500175476
CT00000116_thin.npy,6.25,0.0,-0.728006474673748,0.29966214299201965,1.954,certified,,0.5694580078125,0.2459716796875,0.0,-912.0000004768372,-904.9217104911804,27.992122650146484,16.099853515625,10.467529296875,0.2117919921875,-917.9999828338623,-910.6379151344299,-927.9999732971191,-919.0548658370972
CT00000117_thin.npy,6.25,0.0,0.24057716655079275,0.24970850348472595,2.076,flagged,tail_recovery,0.5780029296875,0.0628662109375,0.0,-897.0000147819519,-889.5678520202637,29.22886085510254,7.8753662109375,3.587646484375,0.0732421875,-906.000018119812,-896.3019847869873,-917.9999828338623,-905.9907793998718
CT00000118_thin.npy,6.25,0.0,0.5155875696800649,0.23343761265277863,1.159,certified,,0.0,0.0018318596994504333,0.0,-818.0000185966492,-811.4838004112244,26.326791763305664,0.03663719445466995,0.03297347575426102,0.0,-828.000009059906,-820.5006718635559,-842.9999947547913,-833.8157534599304
CT00000119_thin.npy,6.25,0.0,-0.5799357895739377,0.25177809596061707,0.938,certified,,0.03173866868019104,0.0024414360523223877,0.0,-824.999988079071,-817.6477551460266,28.41604232788086,0.1611347794532776,0.017090052366256714,0.0,-833.9999914169312,-825.124204158783,-847.9999899864197,-836.0700011253357
CT00000120_thin.npy,6.25,0.0,-0.1748706417856738,0.2735171616077423,1.611,certified,,0.5144246816635132,0.35679811239242554,0.0,-912.9999876022339,-907.4954986572266,27.37554931640625,17.531984329223633,12.63028621673584,0.875499427318573,-919.0000295639038,-913.3379459381104,-927.9999732971191,-922.1293330192566
CT00000121_thin.npy,6.25,0.0,-1.362928538583219,0.2733900845050812,0.248,certified,,0.08061068505048752,0.04519084095954895,0.0,-871.999979019165,-867.651641368866,26.752111434936523,1.6916030645370483,0.9862595200538635,0.0,-880.9999823570251,-875.4997849464417,-893.999993801117,-887.1525526046753
CT00000122_thin.npy,6.25,0.0,-1.9366522319614887,0.306234747171402,1.704,certified,,1.0089111328125,0.62255859375,0.0,-920.0000166893005,-913.84357213974,28.505584716796875,26.05224609375,19.141845703125,2.532958984375,-925.9999990463257,-919.6355938911438,-935.0000023841858,-928.0641674995422
CT00000123_thin.npy,6.25,0.0,-0.12701083323918283,0.10316122323274612,2.569,flagged,tail_recovery,0.11810671538114548,0.055542077869176865,0.0,-892.0000195503235,-887.8433704376221,29.01717185974121,4.524445056915283,2.7017710208892822,0.009576220065355301,-898.9999890327454,-894.0641283988953,-908.9999794960022,-903.0731916427612
CT00000124_thin.npy,6.25,0.0,-1.8519770819693804,0.2999863922595978,1.996,certified,,2.459947347640991,1.4677867889404297,0.0,-929.0000200271606,-923.6907362937927,29.004671096801758,37.334537506103516,33.42939376831055,13.000658988952637,-934.0000152587891,-929.0809631347656,-943.0000185966492,-937.1244311332703
CT00000125_thin.npy,6.25,0.0,-1.8467528279870749,0.33103975653648376,1.475,certified,,0.2783203125,0.2691650390625,0.0,-903.9999842643738,-902.6693105697632,30.444982528686523,10.447998046875,9.31884765625,0.65185546875,-911.0000133514404,-909.0352654457092,-921.0000038146973,-918.2738661766052
