case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr,laa910_ref,laa910_rec,laa910_thick,p10_ref_HU,p10_rec_HU,p05_ref_HU,p05_rec_HU
CT00000130_thin.npy,6.25,0.0,-2.2137474734336138,0.33557602763175964,1.5,certified,,0.1129150390625,0.3302001953125,0.0,-907.0000052452087,-904.6235680580139,29.199825286865234,11.329345703125,10.540771484375,0.10009765625,-912.0000004768372,-910.7491374015808,-920.0000166893005,-919.9756383895874
CT00000131_thin.npy,6.25,0.0,-0.611822004429996,0.2915302515029907,0.978,certified,,0.1800537109375,0.2032470703125,0.0,-902.0000100135803,-897.3417282104492,26.91622543334961,8.9971923828125,6.6082763671875,0.020751953125,-908.9999794960022,-903.8683772087097,-917.9999828338623,-913.8110876083374
CT00000132_thin.npy,6.25,0.0,-2.591643948107958,0.1431078165769577,1.694,certified,,0.18594388663768768,0.033469900488853455,0.0,-870.9999918937683,-860.6645464897156,26.427013397216797,2.263556957244873,0.5789052844047546,0.0,-880.9999823570251,-868.1012392044067,-896.0000276565552,-879.555881023407
CT00000133_thin.npy,6.25,0.0,-1.8524103797972202,0.2873462438583374,1.917,certified,,0.6522854566574097,1.0785918235778809,0.0,-916.9999957084656,-913.2813811302185,29.2467098236084,22.40673828125,18.006254196166992,1.9733467102050781,-922.9999780654907,-919.8484420776367,-931.9999814033508,-930.1158785820007
CT00000134_thin.npy,6.25,0.0,-3.3021741546690464,0.30064627528190613,1.633,certified,,0.09033203125,0.1922607421875,0.0,-896.0000276565552,-892.680823802948,28.038387298583984,5.31982421875,4.471435546875,0.0,-902.0000100135803,-899.0558981895447,-911.0000133514404,-908.5580706596375
CT00000135_thin.npy,6.25,0.0,-2.067779190838337,0.255337655544281,1.238,certified,,0.03418887034058571,0.04517814889550209,0.0,-874.0000128746033,-866.5242195129395,26.48944854736328,1.569024920463562,0.7906175851821899,0.0,-882.0000290870667,-873.913049697876,-893.999993801117,-884.9121332168579
CT00000136_thin.npy,6.25,0.0,-1.295075286179781,0.2682895362377167,1.74,certified,,0.4268847703933716,0.8973553776741028,0.0,-912.9999876022339,-911.65691614151,24.830751419067383,17.855449676513672,16.471599578857422,2.190829038619995,-919.0000295639038,-918.4269905090332,-927.9999732971191,-928.5609126091003
CT00000137_thin.npy,6.25,0.0,-1.9957111217081547,0.22465084493160248,1.355,certified,,0.21060599386692047,0.8656211495399475,0.0,-904.9999713897705,-909.1658592224121,27.981884002685547,9.33747673034668,14.338300704956055,0.3455159366130829,-910.0000262260437,-916.0192608833313,-916.0000085830688,-926.2305498123169
CT00000138_thin.npy,6.25,0.0,-2.4793115444481373,0.28553158044815063,1.703,certified,,0.06897015124559402,0.6463662385940552,0.0,-911.0000133514404,-911.6666316986084,29.270353317260742,15.279634475708008,16.61997413635254,0.4016137719154358,-915.0000214576721,-917.6651239395142,-921.999990940094,-926.7787337303162
CT00000139_thin.npy,6.25,0.0,-1.586995436809957,0.27450287342071533,1.523,certified,,0.0164806991815567,0.061650022864341736,0.0,-871.999979019165,-876.7756819725037,28.574417114257812,0.324120432138443,1.5766535997390747,0.0,-878.000020980835,-883.7987780570984,-884.9999904632568,-894.6102857589722
CT00000140_thin.npy,6.25,0.0,-2.458055969327688,0.13858003914356232,1.857,certified,,0.8769575357437134,0.6135581731796265,0.0,-915.0000214576721,-910.3496074676514,29.49575424194336,19.33987808227539,15.302128791809082,1.0560940504074097,-921.999990940094,-916.4189100265503,-930.9999942779541,-925.8279800415039
CT00000141_thin.npy,6.25,0.0,-2.62055522762239,0.18154314160346985,2.513,flagged,tail_recovery,0.2078721672296524,0.23975816369056702,0.0,-904.9999713897705,-901.553750038147,29.19162940979004,10.280167579650879,8.105175018310547,0.20174023509025574,-911.0000133514404,-907.2937965393066,-920.0000166893005,-916.0523414611816
CT00000142_thin.npy,6.25,0.0,-1.2760385870933533,0.268994003534317,1.565,certified,,2.2515869140625,0.5560302734375,0.0,-921.0000038146973,-912.1522903442383,27.995071411132812,24.4384765625,17.2198486328125,1.3671875,-929.0000200271606,-918.1159734725952,-939.9999976158142,-926.9461631774902
CT00000143_thin.npy,6.25,0.0,-0.5313273868523538,0.206520214676857,2.675,flagged,tail_recovery,0.919189453125,0.99365234375,0.0,-916.9999957084656,-914.4508242607117,27.65084457397461,21.6864013671875,19.6905517578125,0.9979248046875,-922.9999780654907,-920.3940629959106,-931.9999814033508,-929.4916391372681
CT00000144_thin.npy,6.25,0.0,-2.128464635461569,0.23028098046779633,2.381,flagged,tail_recovery,7.329507827758789,5.245049476623535,0.19212175905704498,-940.9999847412109,-935.7396960258484,29.693981170654297,56.34755325317383,49.66661071777344,39.71144104003906,-945.9999799728394,-941.631555557251,-954.9999833106995,-950.5886435508728
CT00000145_thin.npy,6.25,0.0,-0.31565382960252464,0.24178704619407654,1.385,certified,,0.6256103515625,0.2960205078125,0.0,-907.9999923706055,-900.9021520614624,26.193191528320312,13.0609130859375,8.37158203125,0.03662109375,-915.0000214576721,-907.3455333709717,-925.000011920929,-916.9487953186035
CT00000146_thin.npy,6.25,0.0,-2.961769001558423,0.18241670727729797,2.238,flagged,tail_recovery,0.809424102306366,0.20817260444164276,0.0,-907.9999923706055,-898.2399702072144,28.395936965942383,13.184673309326172,6.490087509155273,0.0012245448306202888,-916.0000085830688,-904.2549133300781,-926.9999861717224,-913.3090972900391
CT00000147_thin.npy,6.25,0.0,-2.3905320558696985,0.12356311827898026,2.315,flagged,tail_recovery,0.0018674369202926755,0.2894527018070221,0.0,-899.9999761581421,-902.1301865577698,30.157989501953125,5.168442726135254,8.825507164001465,0.051043275743722916,-903.9999842643738,-908.2773923873901,-911.0000133514404,-917.4262881278992
CT00000148_thin.npy,6.25,0.0,-2.602993045002222,0.11897870898246765,2.111,flagged,tail_recovery,0.024385973811149597,0.020009003579616547,0.0,-869.0000176429749,-859.3401312828064,26.524200439453125,1.1073733568191528,0.4752138555049896,0.0,-876.9999742507935,-866.5252327919006,-888.9999985694885,-877.112865447998
CT00000149_thin.npy,6.25,0.0,-2.9741269536316395,0.12926723062992096,2.328,flagged,tail_recovery,1.0087647438049316,0.47836390137672424,0.0,-912.0000004768372,-906.5437316894531,29.446720123291016,16.485687255859375,12.280097007751465,1.3090745210647583,-919.0000295639038,-913.3703112602234,-930.0000071525574,-923.2421517372131
