case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr,laa910_ref,laa910_rec,laa910_thick,p10_ref_HU,p10_rec_HU,p05_ref_HU,p05_rec_HU
CT00000100_thin.npy,3.0,0.0,-19.33584176003933,0.10821565240621567,6.664,flagged,displacement,0.04009944573044777,0.0,0.0,-867.9999709129333,-862.9010319709778,28.675251007080078,1.199281930923462,0.004318402148783207,0.0,-876.9999742507935,-866.9537901878357,-888.9999985694885,-872.6696968078613
CT00000101_thin.npy,3.0,0.0,-19.804904237389565,0.13458533585071564,6.4,flagged,displacement,0.001231072237715125,0.0,0.0,-875.9999871253967,-878.5327672958374,28.684568405151367,0.523821234703064,0.09540809690952301,0.0,-882.0000290870667,-882.1569085121155,-889.9999856948853,-887.3056173324585
CT00000102_thin.npy,3.0,0.0,-19.089890643954277,0.07807128131389618,6.351,flagged,displacement,2.3689119815826416,1.618850827217102,0.0018845760496333241,-925.9999990463257,-929.1009902954102,29.910383224487305,31.738143920898438,46.028255462646484,12.929448127746582,-931.9999814033508,-934.3305230140686,-941.9999718666077,-941.8866038322449
CT00000103_thin.npy,3.0,0.0,-19.51093226671219,0.19817817211151123,4.965,flagged,displacement,0.1837158203125,0.001220703125,0.0,-907.9999923706055,-910.7048511505127,30.390628814697266,12.4786376953125,16.0711669921875,0.206298828125,-913.9999747276306,-914.3664836883545,-921.999990940094,-919.1744327545166
CT00000104_thin.npy,3.0,0.0,-19.632982090115547,0.18944962322711945,4.829,flagged,displacement,0.1863061934709549,0.0006108399829827249,0.0,-903.9999842643738,-905.7649970054626,30.757400512695312,9.853459358215332,8.097905158996582,0.017103519290685654,-910.0000262260437,-908.6396098136902,-919.0000295639038,-912.8677248954773
CT00000105_thin.npy,3.0,0.0,-19.842207431793213,0.2023790329694748,6.992,flagged,displacement,0.22529397904872894,0.0,0.0,-894.9999809265137,-895.8169221878052,27.120683670043945,5.49863862991333,2.8158695697784424,0.0018316584173589945,-902.0000100135803,-900.0597596168518,-912.0000004768372,-905.8374166488647
CT00000106_thin.npy,3.0,0.0,-19.125739112496376,0.1995592713356018,5.063,flagged,displacement,0.091552734375,0.0,0.0,-885.9999775886536,-885.2419853210449,29.608295440673828,3.128662109375,0.20263671875,0.0,-893.999993801117,-888.710618019104,-903.9999842643738,-893.6854600906372
CT00000107_thin.npy,3.0,0.0,-18.582163378596306,0.18647773563861847,6.829,flagged,displacement,0.1416015625,0.003662109375,0.0,-893.999993801117,-896.7955112457275,27.810686111450195,4.6905517578125,2.4383544921875,0.003662109375,-901.0000228881836,-900.3924131393433,-910.0000262260437,-905.4505825042725
CT00000108_thin.npy,3.0,0.0,-19.145051017403603,0.19944530725479126,5.411,flagged,displacement,0.6341552734375,0.24658203125,0.010986328125,-912.9999876022339,-916.3499474525452,30.235309600830078,17.6873779296875,25.8966064453125,1.6925048828125,-919.0000295639038,-920.0724363327026,-927.9999732971191,-925.1782894134521
CT00000109_thin.npy,3.0,0.0,-19.154643639922142,0.19667649269104004,5.717,flagged,displacement,0.08056640625,0.0,0.0,-894.9999809265137,-898.7559080123901,29.83424949645996,5.013427734375,3.914794921875,0.0286865234375,-901.0000228881836,-902.6855826377869,-911.0000133514404,-908.2543253898621
CT00000110_thin.npy,3.0,0.0,-18.67806352674961,0.14241132140159607,7.204,flagged,displacement,0.05442042276263237,0.0,0.0,-869.0000176429749,-863.5170459747314,27.398334503173828,1.4242072105407715,0.013605105690658092,0.0,-878.000020980835,-868.2913184165955,-890.999972820282,-875.0523328781128
CT00000111_thin.npy,3.0,0.0,-19.13965679705143,0.20187561213970184,6.179,flagged,displacement,0.008547582663595676,0.0,0.0,-856.9999933242798,-855.611264705658,28.479719161987305,0.5848988890647888,0.0067159575410187244,0.0,-866.9999837875366,-862.1098399162292,-879.9999952316284,-870.2906966209412
CT00000112_thin.npy,3.0,0.0,-18.74280348420143,0.1784105747938156,5.591,flagged,displacement,1.0888671875,0.035400390625,0.0,-916.9999957084656,-916.0170555114746,28.938888549804688,21.090087890625,28.38134765625,0.8270263671875,-922.9999780654907,-918.974757194519,-933.0000281333923,-923.4226942062378
CT00000113_thin.npy,3.0,0.0,-19.208360463380814,0.2177945226430893,6.842,flagged,displacement,0.08362122625112534,0.0006103739142417908,0.0,-888.0000114440918,-888.9164924621582,27.686899185180664,3.457768201828003,1.1249191761016846,0.004882991313934326,-894.9999809265137,-893.2512402534485,-906.000018119812,-899.262011051178
CT00000114_thin.npy,3.0,0.0,-19.062219187617302,0.2000056654214859,4.897,flagged,displacement,0.9149169921875,0.03662109375,0.0,-917.9999828338623,-917.8774952888489,30.132314682006836,22.7581787109375,32.2967529296875,1.17919921875,-924.0000247955322,-920.9967255592346,-933.0000281333923,-925.3884553909302
CT00000115_thin.npy,3.0,0.0,-18.935879692435265,0.22227929532527924,4.904,flagged,displacement,1.104736328125,0.0030517578125,0.0,-915.0000214576721,-909.284770488739,29.431459426879883,19.058837890625,13.760986328125,0.047607421875,-921.999990940094,-912.380039691925,-933.0000281333923,-916.7869091033936
CT00000116_thin.npy,3.0,0.0,-19.11100372672081,0.19238972663879395,5.778,flagged,displacement,1.9764004945755005,0.2931619882583618,0.0,-925.9999990463257,-928.2711744308472,29.006610870361328,34.08618927001953,52.931007385253906,9.962621688842773,-931.9999814033508,-931.6120147705078,-940.9999847412109,-936.379075050354
CT00000117_thin.npy,3.0,0.0,-19.298212602734566,0.14187148213386536,6.995,flagged,displacement,0.5286305546760559,0.0,0.0,-885.9999775886536,-878.9994120597839,27.869062423706055,5.336886405944824,0.3300085663795471,0.0,-896.0000276565552,-883.9514851570129,-912.0000004768372,-890.8466100692749
CT00000118_thin.npy,3.0,0.0,-18.026361241936684,0.16287121176719666,7.207,flagged,displacement,0.0,0.0,0.0,-818.0000185966492,-815.2064085006714,27.976301193237305,0.0164794921875,0.0,0.0,-827.0000219345093,-820.9976553916931,-841.0000205039978,-828.4911513328552
CT00000119_thin.npy,3.0,0.0,-19.230348989367485,0.1719614863395691,5.754,flagged,displacement,0.06287004798650742,0.0,0.0,-825.9999752044678,-822.2707509994507,29.679594039916992,0.29176586866378784,0.04883110523223877,0.0018311664462089539,-836.0000252723694,-826.7470002174377,-850.0000238418579,-833.1092596054077
CT00000120_thin.npy,3.0,0.0,-19.09211091697216,0.19440911710262299,5.726,flagged,displacement,0.29236018657684326,0.0,0.0,-899.9999761581421,-897.0602750778198,27.93930435180664,8.162891387939453,2.5232088565826416,0.006713908165693283,-907.0000052452087,-900.4455804824829,-916.9999957084656,-905.4728746414185
CT00000121_thin.npy,3.0,0.0,-19.34926211833954,0.18792565166950226,7.289,flagged,displacement,0.07386200875043869,0.0,0.0,-876.9999742507935,-877.7340650558472,27.328479766845703,1.8721882104873657,0.3613744378089905,0.0,-884.9999904632568,-883.1847310066223,-897.0000147819519,-890.6852006912231
CT00000122_thin.npy,3.0,0.0,-18.993431702256203,0.19663026928901672,4.972,flagged,displacement,0.47607421875,0.0,0.0,-906.000018119812,-905.5336713790894,29.996097564697266,11.842041015625,8.7017822265625,0.0567626953125,-912.9999876022339,-908.9663028717041,-924.0000247955322,-913.697361946106
CT00000123_thin.npy,3.0,0.0,-19.29865963757038,0.19878064095973969,6.131,flagged,displacement,0.11108534038066864,0.0,0.0,-885.9999775886536,-886.2316608428955,28.605934143066406,3.26725172996521,0.717782199382782,0.0030517950654029846,-893.0000066757202,-890.2820944786072,-903.9999842643738,-896.4999318122864
CT00000124_thin.npy,3.0,0.0,-18.660783767700195,0.18760639429092407,5.281,flagged,displacement,2.4859619140625,0.552978515625,0.0,-930.0000071525574,-933.086097240448,29.55573844909668,40.9564208984375,68.807373046875,19.8388671875,-935.9999895095825,-935.7964396476746,-944.0000057220459,-939.7581219673157
CT00000125_thin.npy,3.0,0.0,-19.024558365345,0.17392684519290924,7.968,flagged,displacement,0.208997905254364,0.029944144189357758,0.0,-907.0000052452087,-912.9106998443604,27.5374813079834,12.250210762023926,19.623191833496094,0.8897688984870911,-912.9999876022339,-916.8818593025208,-921.999990940094,-922.5075840950012
CT00000126_thin.npy,3.0,0.0,-19.644565880298615,0.2074396014213562,5.813,flagged,displacement,3.9447021484375,1.436767578125,0.0,-934.0000152587891,-936.5964531898499,28.99124526977539,45.418701171875,72.08984375,28.861083984375,-939.9999976158142,-939.355731010437,-948.0000138282776,-943.552553653717
CT00000127_thin.npy,3.0,0.0,-18.41597631573677,0.18584217131137848,5.483,flagged,displacement,0.015265497379004955,0.0012212397996336222,0.0,-879.0000081062317,-880.5067539215088,29.354846954345703,1.6462312936782837,0.28027454018592834,0.0,-887.0000243186951,-885.6244683265686,-897.0000147819519,-891.9655680656433
CT00000128_thin.npy,3.0,0.0,-18.70586723089218,0.19102169573307037,6.377,flagged,displacement,0.5035400390625,0.0,0.0,-903.9999842643738,-900.2600312232971,28.129535675048828,10.4486083984375,4.3292236328125,0.015869140625,-911.0000133514404,-903.8533568382263,-921.999990940094,-909.0498685836792
CT00000129_thin.npy,3.0,0.0,-20.072922110557556,0.1857203245162964,7.084,flagged,displacement,0.059814453125,0.0,0.0,-874.0000128746033,-874.0171790122986,27.3497314453125,1.6058349609375,0.0262451171875,0.0,-882.0000290870667,-878.1432509422302,-893.999993801117,-883.8126063346863
CT00000130_thin.npy,3.0,0.0,-18.718773499131203,0.1794714331626892,5.234,flagged,displacement,0.113525390625,0.0,0.0,-902.0000100135803,-905.7125449180603,29.90981674194336,8.359375,8.2696533203125,0.0177001953125,-907.9999923706055,-908.7300896644592,-916.9999957084656,-913.108766078949
CT00000131_thin.npy,3.0,0.0,-19.262569025158882,0.1089065819978714,6.915,flagged,displacement,0.043447766453027725,0.0,0.0,-880.9999823570251,-880.6915879249573,27.86367416381836,2.164940118789673,0.1520671844482422,0.0,-888.9999985694885,-885.2848410606384,-899.9999761581421,-891.0431861877441
CT00000132_thin.npy,3.0,0.0,-17.99943298101425,0.1800403743982315,6.916,flagged,displacement,0.14107386767864227,0.0,0.0,-859.000027179718,-854.0685176849365,27.664745330810547,1.0278239250183105,0.00305354711599648,0.0,-867.9999709129333,-860.3254556655884,-883.0000162124634,-869.3758845329285
CT00000133_thin.npy,3.0,0.0,-19.386904314160347,0.2054605484008789,6.74,flagged,displacement,1.400813341140747,0.20517580211162567,0.0,-921.0000038146973,-922.3849773406982,27.55005645751953,26.19899559020996,38.322689056396484,3.564929485321045,-926.9999861717224,-926.0650873184204,-935.9999895095825,-931.3181042671204
CT00000134_thin.npy,3.0,0.0,-18.501881510019302,0.18639861047267914,5.028,flagged,displacement,0.11292262375354767,0.0,0.0,-896.0000276565552,-896.4211940765381,29.370601654052734,5.588143825531006,1.0944337844848633,0.0,-902.0000100135803,-899.3076682090759,-912.0000004768372,-903.1700491905212
CT00000135_thin.npy,3.0,0.0,-18.750080838799477,0.14713269472122192,7.921,flagged,displacement,0.1651972234249115,0.0,0.0,-866.9999837875366,-860.1152300834656,26.173707962036133,1.8520444631576538,0.011013148352503777,0.0,-876.9999742507935,-864.7260069847107,-892.0000195503235,-871.107816696167
CT00000136_thin.npy,3.0,0.0,-19.57247592508793,0.19003066420555115,6.418,flagged,displacement,0.0872802734375,0.0,0.0,-898.9999890327454,-902.103066444397,27.619436264038086,6.6143798828125,5.1556396484375,0.00244140625,-904.9999713897705,-905.4136872291565,-913.9999747276306,-910.1904034614563
CT00000137_thin.npy,3.0,0.0,-19.244523718953133,0.1895439624786377,6.831,flagged,displacement,0.4304213225841522,0.3113686144351959,0.0,-916.9999957084656,-924.8923063278198,27.273290634155273,24.265384674072266,42.5134162902832,5.852509021759033,-921.0000038146973,-928.4371137619019,-926.9999861717224,-933.3727955818176
CT00000138_thin.npy,3.0,0.0,-19.346274435520172,0.21701964735984802,4.816,flagged,displacement,0.1171875,0.00244140625,0.0,-912.0000004768372,-917.3500537872314,31.223167419433594,17.30224609375,35.2813720703125,0.6732177734375,-916.9999957084656,-919.9692010879517,-924.0000247955322,-923.8592982292175
CT00000139_thin.npy,3.0,0.0,-18.901512026786804,0.18421711027622223,5.633,flagged,displacement,0.0,0.0,0.0,-870.0000047683716,-878.1144618988037,29.6094970703125,0.1849365234375,0.098876953125,0.0,-875.9999871253967,-882.1412920951843,-883.0000162124634,-887.7800107002258
CT00000140_thin.npy,3.0,0.0,-19.00658756494522,0.1820918768644333,6.356,flagged,displacement,0.5194091796875,0.0164794921875,0.0,-912.0000004768372,-914.7277474403381,28.900968551635742,16.6973876953125,23.42041015625,1.26708984375,-917.9999828338623,-918.3603525161743,-926.9999861717224,-923.7223863601685
CT00000141_thin.npy,3.0,0.0,-19.681373611092567,0.0859936773777008,6.69,flagged,displacement,0.10460447520017624,0.0,0.0,-897.0000147819519,-900.8331894874573,29.617788314819336,6.079586982727051,4.440366268157959,0.008142863400280476,-902.999997138977,-904.3914079666138,-912.9999876022339,-909.3146324157715
CT00000142_thin.npy,3.0,0.0,-18.900539726018906,0.1774846315383911,5.35,flagged,displacement,3.062744140625,0.1092529296875,0.0,-925.000011920929,-922.3394989967346,29.356767654418945,28.63525390625,42.806396484375,3.2965087890625,-933.0000281333923,-925.5852699279785,-944.0000057220459,-930.1971197128296
CT00000143_thin.npy,3.0,0.0,-18.734199926257133,0.15916582942008972,7.306,flagged,displacement,1.1470606327056885,0.08912764489650726,0.0,-921.999990940094,-926.4162182807922,27.25063705444336,29.127647399902344,52.840484619140625,5.445943355560303,-927.9999732971191,-929.1495680809021,-935.9999895095825,-933.0996870994568
CT00000144_thin.npy,3.0,0.0,-19.373521208763123,0.19387178122997284,5.682,flagged,displacement,3.072678565979004,0.4840353727340698,0.0,-931.9999814033508,-934.1979622840881,28.9610652923584,45.144691467285156,70.15216827392578,23.171438217163086,-938.0000233650208,-936.6016387939453,-945.9999799728394,-940.0399923324585
CT00000145_thin.npy,3.0,0.0,-18.76257173717022,0.18955214321613312,6.897,flagged,displacement,1.9906388521194458,0.032857008278369904,0.0,-919.0000295639038,-919.7668433189392,26.651050567626953,22.541149139404297,30.952543258666992,2.6899352073669434,-926.9999861717224,-923.5233664512634,-938.0000233650208,-928.8495779037476
CT00000146_thin.npy,3.0,0.0,-18.954424187541008,0.1944737583398819,5.896,flagged,displacement,1.133925437927246,0.009169208817183971,0.0,-915.0000214576721,-914.724588394165,27.998159408569336,19.45155906677246,25.190261840820312,0.22067227959632874,-921.999990940094,-917.6003336906433,-931.9999814033508,-921.5216636657715
