case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr,laa910_ref,laa910_rec,laa910_thick,p10_ref_HU,p10_rec_HU,p05_ref_HU,p05_rec_HU
CT00000000_thin.npy,3.0,0.0,-0.1931874721776694,0.1198154166340828,-1.511,certified,,0.2798507511615753,0.2798507511615753,0.0,-883.0000162124634,-883.0000162124634,86.02059936523438,3.8041810989379883,3.8041810989379883,0.0062448871321976185,-892.0000195503235,-892.0000195503235,-906.000018119812,-906.000018119812
CT00000001_thin.npy,3.0,0.0,-0.24340642266906798,0.14311371743679047,0.848,certified,,6.408419609069824,6.408419609069824,0.05096933990716934,-939.0000104904175,-939.0000104904175,86.02059936523438,52.25532150268555,52.25532150268555,43.314727783203125,-944.9999928474426,-944.9999928474426,-953.000009059906,-953.000009059906
CT00000003_thin.npy,3.0,0.0,-0.06819462578278035,0.14062993228435516,-0.422,certified,,0.13177379965782166,0.13177379965782166,0.0,-896.0000276565552,-896.0000276565552,86.02059936523438,6.001982688903809,6.001982688903809,0.07222890853881836,-902.999997138977,-902.999997138977,-912.9999876022339,-912.9999876022339
CT00000004_thin.npy,3.0,0.0,1.0558930225670338,0.14663086831569672,0.421,certified,,1.7378133535385132,1.7378133535385132,0.0024713019374758005,-921.999990940094,-921.999990940094,86.02059936523438,26.561832427978516,26.561832427978516,6.233859539031982,-929.0000200271606,-929.0000200271606,-938.0000233650208,-938.0000233650208
CT00000005_thin.npy,3.0,0.0,-0.133899346110411,0.11654434353113174,1.731,certified,,6.144842624664307,6.144842624664307,0.07935385406017303,-939.0000104904175,-939.0000104904175,86.02059936523438,52.61986541748047,52.61986541748047,44.37541198730469,-944.0000057220459,-944.0000057220459,-953.000009059906,-953.000009059906
CT00000006_thin.npy,3.0,0.0,0.7463225047104061,0.10891576111316681,0.326,certified,,0.1104733869433403,0.1104733869433403,0.0,-883.0000162124634,-883.0000162124634,86.02059936523438,3.011352062225342,3.011352062225342,0.0012484005419537425,-890.999972820282,-890.999972820282,-902.999997138977,-902.999997138977
CT00000007_thin.npy,3.0,0.0,-0.05062059062765911,0.16836075484752655,-0.463,flagged,structural,0.5522726774215698,0.5522726774215698,0.0,-898.0000019073486,-898.0000019073486,86.02059936523438,7.812227249145508,7.812227249145508,1.0117299556732178,-906.000018119812,-906.000018119812,-917.9999828338623,-917.9999828338623
CT00000008_thin.npy,3.0,0.0,0.428861181717366,0.17758260667324066,-0.35,flagged,structural,0.04239242896437645,0.04239242896437645,0.0,-888.0000114440918,-888.0000114440918,86.02059936523438,3.1719510555267334,3.1719510555267334,0.0006137717864476144,-894.9999809265137,-894.9999809265137,-904.9999713897705,-904.9999713897705
CT00000009_thin.npy,3.0,0.0,-0.7653202046640217,0.11036425083875656,0.759,certified,,2.5822842121124268,2.5822842121124268,0.0,-925.9999990463257,-925.9999990463257,86.02059936523438,32.39309310913086,32.39309310913086,9.280134201049805,-933.0000281333923,-933.0000281333923,-943.0000185966492,-943.0000185966492
CT00000010_thin.npy,3.0,0.0,0.36800591624341905,0.14368990063667297,0.376,certified,,0.3193134069442749,0.3193134069442749,0.0,-906.000018119812,-906.000018119812,86.02059936523438,11.406935691833496,11.406935691833496,0.32895344495773315,-912.0000004768372,-912.0000004768372,-921.999990940094,-921.999990940094
CT00000011_thin.npy,3.0,0.0,0.2642136823851615,0.150204598903656,0.066,flagged,structural,0.5644571781158447,0.5644571781158447,0.0,-912.9999876022339,-912.9999876022339,86.02059936523438,16.972129821777344,16.972129821777344,2.1454994678497314,-919.0000295639038,-919.0000295639038,-927.9999732971191,-927.9999732971191
CT00000012_thin.npy,3.0,0.0,0.7562025566585362,0.1624123454093933,0.119,flagged,structural,0.0006313330377452075,0.0006313330377452075,0.0,-867.9999709129333,-867.9999709129333,86.02059936523438,0.47223713994026184,0.47223713994026184,0.0,-875.9999871253967,-875.9999871253967,-884.9999904632568,-884.9999904632568
CT00000013_thin.npy,3.0,0.0,0.5000216769985855,0.16928526759147644,0.644,flagged,structural,0.35009825229644775,0.35009825229644775,0.0,-916.0000085830688,-916.0000085830688,86.02059936523438,21.21234703063965,21.21234703063965,3.152149200439453,-921.0000038146973,-921.0000038146973,-929.0000200271606,-929.0000200271606
CT00000014_thin.npy,3.0,0.0,0.29772467678412795,0.10087613761425018,0.864,certified,,0.9681747555732727,0.9681747555732727,0.0006307874573394656,-908.9999794960022,-908.9999794960022,86.02059936523438,13.85748291015625,13.85748291015625,0.9953826069831848,-916.9999957084656,-916.9999957084656,-927.9999732971191,-927.9999732971191
CT00000015_thin.npy,3.0,0.0,-0.018081524103763513,0.19472263753414154,0.606,flagged,structural,0.7691786289215088,0.7691786289215088,0.0,-916.0000085830688,-916.0000085830688,86.02059936523438,20.443017959594727,20.443017959594727,3.2143731117248535,-921.999990940094,-921.999990940094,-930.9999942779541,-930.9999942779541
CT00000016_thin.npy,3.0,0.0,-0.13422867050394416,0.14353340864181519,0.644,certified,,6.433363437652588,6.433363437652588,0.08861701935529709,-939.0000104904175,-939.0000104904175,86.02059936523438,49.90104293823242,49.90104293823242,37.19699478149414,-944.9999928474426,-944.9999928474426,-953.000009059906,-953.000009059906
CT00000017_thin.npy,3.0,0.0,-0.07810092211002484,0.1594599187374115,0.481,flagged,structural,0.15875783562660217,0.15875783562660217,0.0,-904.9999713897705,-904.9999713897705,86.02059936523438,10.47303581237793,10.47303581237793,0.5478155016899109,-911.0000133514404,-911.0000133514404,-920.0000166893005,-920.0000166893005
CT00000019_thin.npy,3.0,0.0,-0.24911455693654716,0.08416122943162918,1.422,certified,,4.153862476348877,4.153862476348877,0.019277049228549004,-934.0000152587891,-934.0000152587891,86.02059936523438,44.45701217651367,44.45701217651367,30.355133056640625,-939.9999976158142,-939.9999976158142,-948.0000138282776,-948.0000138282776
CT00000020_thin.npy,3.0,0.0,-0.06037889761500992,0.1529778689146042,1.3,flagged,structural,1.6162900924682617,1.6162900924682617,0.0006117592565715313,-931.9999814033508,-931.9999814033508,86.02059936523438,52.53653335571289,52.53653335571289,37.05242156982422,-935.9999895095825,-935.9999895095825,-941.9999718666077,-941.9999718666077
CT00000022_thin.npy,3.0,0.0,0.04064911627210677,0.1411903351545334,1.939,certified,,0.17101138830184937,0.17101138830184937,0.0,-915.0000214576721,-915.0000214576721,86.02059936523438,22.86391258239746,22.86391258239746,6.424792289733887,-917.9999828338623,-917.9999828338623,-924.0000247955322,-924.0000247955322
CT00000023_thin.npy,3.0,0.0,0.26940341922454536,0.15191669762134552,1.042,flagged,structural,0.3057742714881897,0.3057742714881897,0.0,-921.0000038146973,-921.0000038146973,86.02059936523438,34.16157531738281,34.16157531738281,14.419182777404785,-925.000011920929,-925.000011920929,-930.9999942779541,-930.9999942779541
CT00000026_thin.npy,3.0,0.0,-0.3380805719643831,0.1677040010690689,0.812,flagged,structural,2.7249693870544434,2.7249693870544434,0.004287219140678644,-933.0000281333923,-933.0000281333923,86.02059936523438,50.65568923950195,50.65568923950195,32.47690963745117,-938.0000233650208,-938.0000233650208,-944.9999928474426,-944.9999928474426
CT00000028_thin.npy,3.0,0.0,-0.32223088783212006,0.17129769921302795,0.16,flagged,structural,0.3016114830970764,0.3016114830970764,0.0,-906.000018119812,-906.000018119812,86.02059936523438,11.66623306274414,11.66623306274414,0.03799671679735184,-912.9999876022339,-912.9999876022339,-921.999990940094,-921.999990940094
CT00000029_thin.npy,3.0,0.0,0.019957595213782042,0.14620575308799744,0.314,certified,,0.36013340950012207,0.36013340950012207,0.0,-902.0000100135803,-902.0000100135803,86.02059936523438,9.01725959777832,9.01725959777832,0.0012423055013641715,-908.9999794960022,-908.9999794960022,-919.0000295639038,-919.0000295639038
CT00000030_thin.npy,3.0,0.0,0.4176978545729071,0.1970648169517517,-2.102,flagged,structural,1.8849380016326904,1.8849380016326904,0.0,-913.9999747276306,-913.9999747276306,86.02059936523438,17.70627212524414,17.70627212524414,0.08317776024341583,-922.9999780654907,-922.9999780654907,-935.0000023841858,-935.0000023841858
CT00000031_thin.npy,3.0,0.0,-0.3115591825917363,0.153567835688591,-0.231,flagged,structural,2.6602649688720703,2.6602649688720703,0.0,-930.0000071525574,-930.0000071525574,86.02059936523438,41.627586364746094,41.627586364746094,19.053903579711914,-935.9999895095825,-935.9999895095825,-944.0000057220459,-944.0000057220459
CT00000032_thin.npy,3.0,0.0,0.5302205681800842,0.11834058165550232,-0.515,certified,,0.4923786520957947,0.4923786520957947,0.0,-892.0000195503235,-892.0000195503235,86.02059936523438,6.4799065589904785,6.4799065589904785,0.0,-902.0000100135803,-902.0000100135803,-915.0000214576721,-915.0000214576721
CT00000034_thin.npy,3.0,0.0,0.21260608627926558,0.19696132838726044,0.006,flagged,structural,0.18902307748794556,0.18902307748794556,0.0,-912.9999876022339,-912.9999876022339,86.02059936523438,18.653364181518555,18.653364181518555,2.112016439437866,-917.9999828338623,-917.9999828338623,-925.9999990463257,-925.9999990463257
CT00000035_thin.npy,3.0,0.0,0.1320193987339735,0.12572836875915527,-0.961,certified,,1.5644328594207764,1.5644328594207764,0.0006174364243634045,-920.0000166893005,-920.0000166893005,86.02059936523438,24.411775588989258,24.411775588989258,4.136824131011963,-925.9999990463257,-925.9999990463257,-935.9999895095825,-935.9999895095825
CT00000036_thin.npy,3.0,0.0,-0.5284694489091635,0.11362473666667938,0.822,certified,,0.08658986538648605,0.08658986538648605,0.0,-897.0000147819519,-897.0000147819519,86.02059936523438,5.734382629394531,5.734382629394531,0.0,-902.999997138977,-902.999997138977,-912.0000004768372,-912.0000004768372
CT00000037_thin.npy,3.0,0.0,-0.45490064076147974,0.14890047907829285,-1.394,certified,,0.5965515971183777,0.5965515971183777,0.0,-896.0000276565552,-896.0000276565552,86.02059936523438,7.629252910614014,7.629252910614014,0.09217949211597443,-904.9999713897705,-904.9999713897705,-917.9999828338623,-917.9999828338623
CT00000038_thin.npy,3.0,0.0,-0.5177560378797352,0.23587007820606232,-0.714,flagged,structural,0.00872301310300827,0.00872301310300827,0.0,-856.9999933242798,-856.9999933242798,86.02059936523438,0.26854419708251953,0.26854419708251953,0.0,-864.0000224113464,-864.0000224113464,-875.0,-875.0
CT00000039_thin.npy,3.0,0.0,-0.5454602651298046,0.16496747732162476,0.28,flagged,structural,1.0646562576293945,1.0646562576293945,0.0,-917.9999828338623,-917.9999828338623,86.02059936523438,22.49327278137207,22.49327278137207,3.398073196411133,-924.0000247955322,-924.0000247955322,-933.0000281333923,-933.0000281333923
CT00000040_thin.npy,3.0,0.0,0.16448773385491222,0.1406179964542389,1.403,certified,,0.7931126952171326,0.7931126952171326,0.0,-912.0000004768372,-912.0000004768372,86.02059936523438,15.968624114990234,15.968624114990234,1.2764780521392822,-919.0000295639038,-919.0000295639038,-929.0000200271606,-929.0000200271606
CT00000041_thin.npy,3.0,0.0,-0.0010498948768145056,0.08408095687627792,0.604,certified,,3.101069688796997,3.101069688796997,0.009413536638021469,-931.9999814033508,-931.9999814033508,86.02059936523438,44.85276794433594,44.85276794433594,28.51862335205078,-938.0000233650208,-938.0000233650208,-945.9999799728394,-945.9999799728394
CT00000043_thin.npy,3.0,0.0,-0.04804886702913791,0.20999345183372498,-0.501,flagged,structural,1.0039527416229248,1.0039527416229248,0.0,-921.0000038146973,-921.0000038146973,86.02059936523438,26.79619789123535,26.79619789123535,2.9517881870269775,-925.9999990463257,-925.9999990463257,-935.0000023841858,-935.0000023841858
CT00000044_thin.npy,3.0,0.0,-0.8662989712320268,0.09616166353225708,1.378,certified,,0.6015859842300415,0.6015859842300415,0.0,-916.0000085830688,-916.0000085830688,86.02059936523438,20.829120635986328,20.829120635986328,2.9542040824890137,-921.999990940094,-921.999990940094,-930.0000071525574,-930.0000071525574
CT00000045_thin.npy,3.0,0.0,-0.07480115164071321,0.17400991916656494,1.085,flagged,structural,10.833086013793945,10.833086013793945,0.050761111080646515,-947.0000267028809,-947.0000267028809,86.02059936523438,70.2252197265625,70.2252197265625,71.66246032714844,-950.9999752044678,-950.9999752044678,-958.0000042915344,-958.0000042915344
CT00000046_thin.npy,3.0,0.0,-0.3425968752708286,0.10500528663396835,-0.469,certified,,1.5534937381744385,1.5534937381744385,0.0,-920.0000166893005,-920.0000166893005,86.02059936523438,24.543684005737305,24.543684005737305,1.3725441694259644,-926.9999861717224,-926.9999861717224,-935.9999895095825,-935.9999895095825
CT00000047_thin.npy,3.0,0.0,-0.5590817308984697,0.16607113182544708,-0.018,flagged,structural,1.655932068824768,1.655932068824768,0.0,-925.000011920929,-925.000011920929,86.02059936523438,34.735992431640625,34.735992431640625,10.472728729248047,-930.9999942779541,-930.9999942779541,-939.0000104904175,-939.0000104904175
CT00000048_thin.npy,3.0,0.0,-0.32900040969252586,0.17711469531059265,-0.415,flagged,structural,0.22435154020786285,0.22435154020786285,0.0,-898.0000019073486,-898.0000019073486,86.02059936523438,6.6659979820251465,6.6659979820251465,0.0,-904.9999713897705,-904.9999713897705,-913.9999747276306,-913.9999747276306
CT00000049_thin.npy,3.0,0.0,-0.3963561321143061,0.10447695106267929,-0.362,certified,,1.2329926490783691,1.2329926490783691,0.0,-917.9999828338623,-917.9999828338623,86.02059936523438,21.673383712768555,21.673383712768555,1.5127885341644287,-924.0000247955322,-924.0000247955322,-934.0000152587891,-934.0000152587891
