case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr,laa910_ref,laa910_rec,laa910_thick,p10_ref_HU,p10_rec_HU,p05_ref_HU,p05_rec_HU
CT00000000_thin.npy,6.25,0.0,-1.825831481255591,0.34407472610473633,2.094,flagged,tail_recovery,0.180916428565979,0.30906444787979126,0.0,-893.999993801117,-887.8235816955566,27.745954513549805,5.514832019805908,4.25319766998291,0.027560019865632057,-901.0000228881836,-895.4967260360718,-912.0000004768372,-907.4121117591858
CT00000001_thin.npy,6.25,0.0,-1.5038310084491968,0.3010726869106293,2.903,flagged,tail_recovery,4.121837139129639,3.5091946125030518,0.01408424787223339,-931.9999814033508,-928.5223484039307,28.56063461303711,39.873172760009766,35.97279739379883,22.130640029907227,-939.0000104904175,-935.1232051849365,-948.0000138282776,-945.2712535858154
CT00000003_thin.npy,6.25,0.0,5.496525205671787,0.22114290297031403,3.199,flagged,tail_recovery,0.4911069869995117,1.31973135471344,0.0,-906.000018119812,-905.3691625595093,23.72154426574707,11.497876167297363,12.077303886413574,0.5040526986122131,-912.9999876022339,-913.7556552886963,-922.9999780654907,-926.8156886100769
CT00000004_thin.npy,6.25,0.0,-1.8802161794155836,0.3337615430355072,2.595,flagged,tail_recovery,1.7155784368515015,1.2945821285247803,0.0012226358521729708,-920.0000166893005,-914.0288829803467,28.66010284423828,23.76894187927246,18.571895599365234,4.039588928222656,-926.9999861717224,-921.1034178733826,-936.9999766349792,-931.6712617874146
CT00000005_thin.npy,6.25,0.0,-1.0858129244297743,0.32622629404067993,2.871,flagged,tail_recovery,4.125274181365967,4.595984935760498,0.007951799780130386,-935.0000023841858,-932.5876235961914,28.067548751831055,47.99607467651367,41.94746398925781,33.60186004638672,-939.9999976158142,-939.1055107116699,-948.0000138282776,-948.8329887390137
CT00000006_thin.npy,6.25,0.0,0.4934884491376579,0.14934894442558289,1.723,certified,,0.14202138781547546,0.1633891612291336,0.0,-867.9999709129333,-862.5249266624451,26.984832763671875,1.8540958166122437,1.312300205230713,0.006397584453225136,-878.000020980835,-871.4673519134521,-892.0000195503235,-885.4284286499023
CT00000007_thin.npy,6.25,0.0,-2.05473811365664,0.3010420799255371,2.112,flagged,tail_recovery,0.6933845281600952,0.641196072101593,0.0,-908.9999794960022,-905.2066206932068,27.875137329101562,14.189151763916016,11.518651962280273,2.9051482677459717,-916.9999957084656,-912.4022722244263,-926.9999861717224,-923.1452941894531
CT00000008_thin.npy,6.25,0.0,-0.4468526167329401,0.286355197429657,2.387,flagged,tail_recovery,0.026141025125980377,0.10791567713022232,0.0,-882.0000290870667,-878.7984848022461,28.192020416259766,1.87095046043396,1.9703913927078247,0.0,-888.9999985694885,-886.0509395599365,-898.9999890327454,-896.763801574707
CT00000009_thin.npy,6.25,0.0,-1.764102140441537,0.2642844319343567,2.831,flagged,tail_recovery,2.6412079334259033,1.0523701906204224,0.0,-921.0000038146973,-910.8186364173889,28.266660690307617,23.192676544189453,15.671313285827637,1.8488261699676514,-929.0000200271606,-917.8019762039185,-940.9999847412109,-928.5276532173157
CT00000010_thin.npy,6.25,0.0,-1.067178207449615,0.28135785460472107,2.048,flagged,tail_recovery,0.10234129428863525,0.3485863208770752,0.0,-893.0000066757202,-891.3277983665466,27.19184684753418,4.9908647537231445,5.279305458068848,0.0424116887152195,-899.9999761581421,-898.9044427871704,-910.0000262260437,-910.9034538269043
