case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr,laa910_ref,laa910_rec,laa910_thick,p10_ref_HU,p10_rec_HU,p05_ref_HU,p05_rec_HU
CT00000100_thin.npy,6.25,0.0,-1.4482022961601615,0.2638780474662781,1.079,certified,,0.07752789556980133,0.024418234825134277,0.0,-873.0000257492065,-866.0509586334229,28.19977569580078,1.888140082359314,0.6177813410758972,0.0,-882.0000290870667,-873.3770251274109,-894.9999809265137,-883.8991522789001
CT00000101_thin.npy,6.25,0.0,-1.662236638367176,0.13440252840518951,1.654,certified,,0.00249486998654902,0.07235122472047806,0.0,-879.9999952316284,-875.9989142417908,28.439424514770508,0.8226833343505859,1.389642596244812,0.0,-884.9999904632568,-882.9506635665894,-893.999993801117,-893.1921124458313
CT00000102_thin.npy,6.25,0.0,-0.6311190663836896,0.2631894648075104,2.066,flagged,tail_recovery,1.1328332424163818,1.1187949180603027,0.0,-921.999990940094,-918.883204460144,28.83367347717285,29.196701049804688,25.52231788635254,7.804098129272461,-927.9999732971191,-924.7006177902222,-935.9999895095825,-933.3391189575195
CT00000103_thin.npy,6.25,0.0,-0.5921131814830005,0.3238449990749359,1.875,certified,,0.2930331230163574,0.5982759594917297,0.0,-916.0000085830688,-912.8316044807434,28.989439010620117,22.167346954345703,18.009328842163086,1.2496641874313354,-921.0000038146973,-918.51407289505,-929.0000200271606,-927.1689653396606
CT00000104_thin.npy,6.25,0.0,-0.46082353219389915,0.3618304133415222,1.87,certified,,0.13735425472259521,0.16116231679916382,0.0,-904.9999713897705,-900.0378251075745,30.858623504638672,10.125755310058594,6.918991565704346,0.027470849454402924,-911.0000133514404,-905.4598808288574,-919.0000295639038,-913.7482047080994
CT00000105_thin.npy,6.25,0.0,-1.3293499359861016,0.24335812032222748,2.053,flagged,tail_recovery,0.499587744474411,0.8635905385017395,0.0,-916.9999957084656,-915.7198667526245,28.573162078857422,22.417930603027344,21.496931076049805,2.586496591567993,-921.999990940094,-921.2228059768677,-930.0000071525574,-929.7987222671509
CT00000106_thin.npy,6.25,0.0,-0.9317063959315419,0.3298071026802063,1.105,certified,,0.10009765625,0.067138671875,0.0,-887.0000243186951,-881.6969990730286,28.615806579589844,3.182373046875,1.91162109375,0.0,-893.999993801117,-888.2047533988953,-903.9999842643738,-897.8790640830994
CT00000107_thin.npy,6.25,0.0,-2.346551977097988,0.15899252891540527,1.827,certified,,1.3257447481155396,0.4538363218307495,0.0,-912.0000004768372,-903.8391709327698,28.612491607666016,15.850357055664062,10.295178413391113,0.29104721546173096,-919.0000295639038,-910.4657769203186,-930.9999942779541,-920.208752155304
CT00000108_thin.npy,6.25,0.0,-0.8316474268212914,0.2349589616060257,1.634,certified,,0.3363037109375,0.46875,0.0,-906.000018119812,-901.7186760902405,28.383119583129883,11.21826171875,8.792724609375,0.189208984375,-912.0000004768372,-908.0333709716797,-921.999990940094,-917.9766774177551
CT00000109_thin.npy,6.25,0.0,-0.2721720957197249,0.2668262720108032,0.857,certified,,0.1983642578125,0.5010986328125,0.0,-901.0000228881836,-901.5400409698486,27.787700653076172,8.409423828125,9.22607421875,0.2734375,-907.9999923706055,-908.637523651123,-917.9999828338623,-919.3138480186462
