case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr,laa910_ref,laa910_rec,laa910_thick,p10_ref_HU,p10_rec_HU,p05_ref_HU,p05_rec_HU
CT00000100_thin.npy,6.25,0.0,-2.1095077972859144,0.2593850791454315,1.338,certified,,0.07752789556980133,0.013430029153823853,0.0,-873.0000257492065,-866.0362958908081,28.19007110595703,1.888140082359314,0.5811539888381958,0.0,-882.0000290870667,-873.3307719230652,-894.9999809265137,-883.7246894836426
CT00000101_thin.npy,6.25,0.0,-2.0599414128810167,0.13077503442764282,1.777,certified,,0.00249486998654902,0.05363970249891281,0.0,-879.9999952316284,-876.338541507721,28.513202667236328,0.8226833343505859,1.3266470432281494,0.0,-884.9999904632568,-883.00621509552,-893.999993801117,-893.0448293685913
CT00000102_thin.npy,6.25,0.0,-0.9648992563597858,0.2578706741333008,2.199,flagged,tail_recovery,1.1328332424163818,1.0461617708206177,0.0,-921.999990940094,-919.1715717315674,28.810260772705078,29.196701049804688,26.023426055908203,7.804098129272461,-927.9999732971191,-924.8208403587341,-935.9999895095825,-933.2828521728516
CT00000103_thin.npy,6.25,0.0,-1.2082241009920835,0.32059410214424133,2.031,flagged,tail_recovery,0.2930331230163574,0.5738565325737,0.0,-916.0000085830688,-913.21861743927,29.00802230834961,22.167346954345703,18.539230346679688,1.2496641874313354,-921.0000038146973,-918.737530708313,-929.0000200271606,-927.1048903465271
CT00000104_thin.npy,6.25,0.0,-0.9324920829385519,0.3648809492588043,1.994,certified,,0.13735425472259521,0.12636591494083405,0.0,-904.9999713897705,-900.3044962882996,31.01529884338379,10.125755310058594,6.843904495239258,0.027470849454402924,-911.0000133514404,-905.4701328277588,-919.0000295639038,-913.475513458252
CT00000105_thin.npy,6.25,0.0,-1.7959527904167771,0.24218995869159698,2.167,flagged,tail_recovery,0.499587744474411,0.8348856568336487,0.0,-916.9999957084656,-916.0430431365967,28.7655029296875,22.417930603027344,22.130882263183594,2.586496591567993,-921.999990940094,-921.4859008789062,-930.0000071525574,-929.8381209373474
CT00000106_thin.npy,6.25,0.0,-1.4575965469703078,0.31693264842033386,1.266,certified,,0.10009765625,0.0457763671875,0.0,-887.0000243186951,-881.8067908287048,28.673810958862305,3.182373046875,1.6949462890625,0.0,-893.999993801117,-888.1310224533081,-903.9999842643738,-897.2532749176025
CT00000107_thin.npy,6.25,0.0,-2.860397333279252,0.15669561922550201,2.017,flagged,tail_recovery,1.3257447481155396,0.34839338064193726,0.0,-912.0000004768372,-903.9496183395386,28.86227798461914,15.850357055664062,10.079360008239746,0.29104721546173096,-919.0000295639038,-910.1166129112244,-930.9999942779541,-919.5278882980347
CT00000108_thin.npy,6.25,0.0,-1.3631714973598719,0.2303023785352707,1.695,certified,,0.3363037109375,0.3778076171875,0.0,-906.000018119812,-902.0681381225586,28.533061981201172,11.21826171875,8.817138671875,0.189208984375,-912.0000004768372,-908.1966280937195,-921.999990940094,-917.5084829330444
CT00000109_thin.npy,6.25,0.0,-0.755542831029743,0.2640247046947479,1.158,certified,,0.1983642578125,0.4193115234375,0.0,-901.0000228881836,-901.235044002533,28.024250030517578,8.409423828125,8.80615234375,0.2734375,-907.9999923706055,-908.0020189285278,-917.9999828338623,-918.2507395744324
CT00000110_thin.npy,6.25,0.0,-0.4256324318703264,0.2221125215291977,1.543,certified,,0.0238037109375,0.035400390625,0.0,-875.0,-870.0373768806458,26.794334411621094,1.3519287109375,0.8563232421875,0.0,-883.0000162124634,-877.099335193634,-893.999993801117,-887.6488208770752
CT00000111_thin.npy,6.25,0.0,-1.1393205495551229,0.26913437247276306,1.067,certified,,0.010376609861850739,0.025636330246925354,0.0,-853.9999723434448,-846.6627597808838,27.365135192871094,0.5072330832481384,0.1702984869480133,0.0,-862.9999756813049,-854.6295166015625,-876.9999742507935,-865.9793138504028
